im looking for a moderately priced restaurant that serves;0;inform
thank you good bye;4;thankyou 
im looking for an expensive restaurant in the east part of town;0;inform 
any kind of food;0;inform 
anything else;7;reqalts 
whats the phone number;3;request 
whats the post code;3;request 
thank you good bye;4;thankyou 
im looking for a moroccan restaurant in the center of town;0;inform 
im looking for a thai restaurant;0;inform 
how about thai food;7;reqalts 
what type of food;3;request 
im looking for thai food;0;inform 
yes;2;affirm 
no thai;8;negate 
im looking for a restaurant that serves thai food;0;inform 
right;2;affirm 
how about any price range;7;reqalts 
im looking for thai food;0;inform 
how about moderately priced thai food;7;reqalts 
yes;2;affirm 
i dont care;0;inform 
what is the address and phone number;3;request 
thank you good bye;4;thankyou 
moderately priced restaurant serving moroccan food;0;inform 
how about indian food;7;reqalts 
indian food;0;inform 
i dont care;0;inform 
whats the address and phone number;3;request 
thank you good bye;4;thankyou 
sil;5;null 
im looking for a restaurant in the north part of town;0;inform 
canapes food;0;inform 
how about indian type food;7;reqalts 
it doesnt matter;0;inform 
anything else;7;reqalts 
do you have the address;3;request 
and the phone number;3;request 
and whats the price range;3;request 
okay thank you good bye;4;thankyou 
i want a moderately priced;0;inform 
restaurant and it should serve steak house food;0;inform 
im looking for a restaurant serving asian oriental food;0;inform 
yes;2;affirm 
can i get the address and phone number;3;request 
thank you good bye;4;thankyou 
moderate;0;inform 
noise;5;null 
moderate;0;inform 
north;0;inform 
any;0;inform 
anything else;7;reqalts 
address;3;request 
phone number;3;request 
post code;3;request 
thank you good bye;4;thankyou 
can i find an expensive restaurant that serves traditional food;0;inform 
can i have an expensive restaurant;0;inform 
serving modern european food;0;inform 
can i have the address and phone number;3;request 
thank you good bye;4;thankyou 
moderate;0;inform 
price;3;request 
north;0;inform 
addre;3;request 
address;3;request 
phone number;3;request 
phone number;3;request 
phone number;3;request 
address;3;request 
phone number;3;request 
thank you goodbye;4;thankyou 
west part of town;0;inform 
west;0;inform 
noise west;0;inform 
west;0;inform 
west;0;inform 
any;0;inform 
moderate;0;inform 
address;3;request 
post code;3;request 
post code;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant serving international food;0;inform 
any part of town;0;inform 
i dont care about the price;0;inform 
can i have the phone number and address;3;request 
thank you good bye;4;thankyou 
im looking for a moderately priced restaurant that serves traditional food;0;inform 
how about spanish food;7;reqalts 
how about spanish food;7;reqalts 
does it serve spanish food;1;confirm 
im looking for a moderately priced restaurant that serves spanish food;0;inform 
uh can i have the address;3;request 
and the phone number;3;request 
and what is the post code;3;request 
thank you good bye;4;thankyou 
i would like european food;0;inform 
i dont care;0;inform 
i dont care;0;inform 
what is the price range;3;request 
okay can i have the address;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant in the south part of town;0;inform 
any;0;inform 
what is the address;3;request 
what is the address;3;request 
whats the phone number;3;request 
what is the post code;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant in the north part of town that serves african food;0;inform 
how about indian food;7;reqalts 
may i have the address phone number and price range;3;request 
and what is the price range;3;request 
thank you good bye;4;thankyou 
im looking for a moderately priced restaurant in the south part of town;0;inform 
i dont care;0;inform 
what is the address;3;request 
thank you good bye;4;thankyou 
hi im looking for an restaurant in the center that serves korean food;9;hello 
yes that sells korean food;2;affirm 
does it serve korean food;1;confirm 
does it serve korean;1;confirm 
um what;5;null 
whats the address and phone number;3;request 
and whats the price range;3;request 
thank you good bye;4;thankyou 
id like a moderately priced restaurant that serves cuban food please;0;inform 
how about chinese food;7;reqalts 
how about chinese food;7;reqalts 
could i have the phone number please;3;request 
thank you good bye;4;thankyou 
polynesian food;0;inform 
south;0;inform 
south;0;inform 
thai;0;inform 
whats the phone number and address;3;request 
thank you good bye;4;thankyou 
lets see im looking for a restaurant in the north part of town that serves vietnamese food;0;inform 
vietnamese;0;inform 
breath how bout north part of town;0;inform 
breath whats the phone number of the venue;3;request 
k you goodbye;6;bye 
thank you;4;thankyou 
bye;6;bye 
thank you goodbye;4;thankyou 
i want an expensive restaurant that serves polish food;0;inform 
how about italian food;7;reqalts 
italian food;0;inform 
it doesnt matter;0;inform 
what is the address;3;request 
what is the phone number;3;request 
what is the area;3;request 
thank you goodbye;4;thankyou 
i need a cheap restaurant in the east part of town;0;inform 
the address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
hello im looking for an expensive restaurant;9;hello 
i dont care;0;inform 
i dont care;0;inform 
crossover food;0;inform 
i would like crossover food;0;inform 
how about modern european food;7;reqalts 
okay how about modern european food;7;reqalts 
okay how about modern european food;7;reqalts 
unintelligible;5;null 
modern european;0;inform 
modern european food;0;inform 
i would like modern european food;0;inform 
european food;0;inform 
i would like modern european food;0;inform 
you have a shitty system;5;null 
modern european food;0;inform 
stop it;6;bye 
no;8;negate 
expensive;0;inform 
type of food does it serve;3;request 
type of food does it serve;3;request 
i would like modern european food;0;inform 
expensive;0;inform 
great can i have the address and phone number;3;request 
thank you goodbye;4;thankyou 
restaurant in west part of town serving corsica food;0;inform 
corsica;0;inform 
thai food;0;inform 
how about thai food;7;reqalts 
how about thai food;7;reqalts 
yes;2;affirm 
thai;0;inform 
thai;0;inform 
address phone number price range;3;request 
price range;3;request 
thank you good bye;4;thankyou 
noise;5;null 
noise;5;null 
cheap restaurant;0;inform 
yes;2;affirm 
chinese;0;inform 
thank you good bye;4;thankyou 
thank you good bye;4;thankyou 
im looking for an italian restaurant in the east part of town;0;inform 
what is the address;3;request 
noise;5;null 
thank you good bye;4;thankyou 
moderately priced;0;inform 
east;0;inform 
any food;0;inform 
moderate;0;inform 
address;3;request 
phone number;3;request 
post code;3;request 
thank you;4;thankyou 
good bye;6;bye 
moderately priced restaurant;0;inform 
west part of town;0;inform 
any;0;inform 
anything else;7;reqalts 
may i have the address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
i want to find a restaurant serving world food;0;inform 
how about spanish food;7;reqalts 
right;2;affirm 
what is the address;3;request 
what is the price range;3;request 
thank you good bye;4;thankyou 
looking for moderately priced russian food;0;inform 
russian food;0;inform 
what about chinese food;7;reqalts 
i dont care;0;inform 
whats their phone number;3;request 
thank you good bye;4;thankyou 
sigh;5;null 
any;0;inform 
any;0;inform 
barbecue;0;inform 
barbecue;0;inform 
cheap;0;inform 
yes;2;affirm 
address;3;request 
phone number;3;request 
post code;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant in the center;0;inform 
mediterranean food;0;inform 
i dont care;0;inform 
may i have the address and phone number;3;request 
any address;0;inform 
thank you good bye;4;thankyou 
sil;5;null 
sil;5;null 
moderately priced restaurant in the west part of town;0;inform 
moderately priced restaurant in the west part of town;0;inform 
dont care;0;inform 
anything else;7;reqalts 
thank you good bye;4;thankyou 
im looking for a moderately priced restaurant in the north part of town;0;inform 
the north part;0;inform 
i dont care;0;inform 
can i get the address;3;request 
good bye thank you good bye;6;bye 
looking for something on the south side;0;inform 
danish food;0;inform 
no danish food;8;negate 
danish;0;inform 
how about italian;7;reqalts 
what about italian food;7;reqalts 
yes;2;affirm 
yes;2;affirm 
doesnt matter;0;inform 
yes;2;affirm 
could i have its phone number;3;request 
can you give me its post code;3;request 
thank you good bye;4;thankyou 
spanish food;0;inform 
any;0;inform 
spanish;0;inform 
i dont care;0;inform 
phone number;3;request 
phone number;3;request 
telephone number;3;request 
address;3;request 
thank you good bye;4;thankyou 
moderately priced serving gastro pub;0;inform 
what is the address;3;request 
phone number;3;request 
area;3;request 
and what area;3;request 
thank you good bye;4;thankyou 
cheap restaurant in the west part of town;0;inform 
any;0;inform 
cheap;0;inform 
what is the address and phone number;3;request 
thank you good bye;4;thankyou 
looking for a cheap restaurant that serves steak house food;0;inform 
and;5;null 
what is the phone number and address;3;request 
okay thank you good bye;4;thankyou 
i need a moderate priced restaurant in the north part of town;0;inform 
any;0;inform 
address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
could i have a cheap restaurant in the east part of town;0;inform 
could i have the address and phone number please;3;request 
thank you good bye;4;thankyou 
looking for a restaurant in the south part of town that serves australian food;0;inform 
what about a restaurant that serves chinese food;7;reqalts 
change that to chinese food;0;inform 
it does not matter;0;inform 
im looking for a chinese restaurant;0;inform 
change that to a chinese restaurant;0;inform 
and the;5;null 
yea;2;affirm 
what is the address;3;request 
whats the price range;3;request 
thank you good bye;4;thankyou 
cheap restaurant in the east of town;0;inform 
phone number and post code;3;request 
thank you good bye;4;thankyou 
polish food;0;inform 
north american;0;inform 
north american food;0;inform 
food type;0;inform 
expensive restaurant;0;inform 
expensive restaurant;0;inform 
no;8;negate 
good bye;6;bye 
yes id like an expensive restaurant in the east part of town;2;affirm 
any type of food;0;inform 
anything else;7;reqalts 
can i get the phone number;3;request 
and what type of food is that;3;request 
thank you good bye;4;thankyou 
i want expensive food in the east part of town;0;inform 
east part;0;inform 
it doesnt matter;0;inform 
expensive;0;inform 
what is the phone number;3;request 
what is the address;3;request 
sil;5;null 
good bye;6;bye 
im looking for a restaurant that serves french food;0;inform 
any;0;inform 
french;0;inform 
is there anything else;7;reqalts 
the phone number;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant in the east part of town serving catalan food;0;inform 
catalan;0;inform 
catalan;0;inform 
catalanian;0;inform 
how about indian food;7;reqalts 
what is the address and phone number;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
im looking for moderately priced restaurant serving austrian food;0;inform 
serving austrian food;0;inform 
how about gastropub type of food;7;reqalts 
theres no such venue how about gastropub type of food;0;inform 
can i have the address and phone number;3;request 
noise can i have the phone number;3;request 
thank you good bye;4;thankyou 
a restaurant with afghan food;0;inform 
uh a restaurant in the south part of town;0;inform 
how about portuguese food;7;reqalts 
what is the phone number;3;request 
the address;3;request 
thank you good bye;4;thankyou 
expensive restaurant east part of town;0;inform 
any;0;inform 
phone number address;3;request 
thank you good bye;4;thankyou 
i need a restaurant in the center of town that includes international food;0;inform 
whats the address;3;request 
phone number;3;request 
price range;3;request 
thank you good bye;4;thankyou 
i need a moderately priced restaurant in the west part of town;0;inform 
i dont care;0;inform 
is there anything else;7;reqalts 
phone number;3;request 
whats the phone number;3;request 
thank you good bye;4;thankyou 
belgium food;0;inform 
dont care;0;inform 
malyasian;0;inform 
thai;0;inform 
address;3;request 
address;3;request 
telephone;3;request 
telephone number;3;request 
thank you good bye;4;thankyou 
moderately priced restaurant;0;inform 
south;0;inform 
dont care;0;inform 
phone number;3;request 
post code;3;request 
thank you good bye;4;thankyou 
moderately priced restaurant that serves creative food;0;inform 
how about modern european;7;reqalts 
phone number;3;request 
thank you good bye;4;thankyou 
restaurant in the center;0;inform 
afghan;0;inform 
thai food;0;inform 
how about thai food;7;reqalts 
address;3;request 
phone number;3;request 
what type of food;3;request 
good bye;6;bye 
im looking for a restaurant in the south part of town serving korean food;0;inform 
how about the center area;7;reqalts 
address and phone number;3;request 
thank you good bye;4;thankyou 
uh yes im looking for a cheap restaurant in the west part of town;2;affirm 
west;0;inform 
uh yes a cheap restaurant;2;affirm 
uh it doesnt matter;0;inform 
okay and uh whats their phone number please;3;request 
okay and um thank you and good bye;6;bye 
id like to find a restaurant that serves afghan food;0;inform 
id like an expensive restaurant;0;inform 
yes;2;affirm 
id like to find a restaurant that serves korean food;0;inform 
no;8;negate 
id like to find a restaurant that serves korean food;0;inform 
may i have the address;3;request 
may i know more about the area;3;request 
thank you good bye;4;thankyou 
looking for an expensive restaurant that serves afghan food;0;inform 
how about an expensive restaurant that serves european food;7;reqalts 
how about european food;7;reqalts 
uh whats the address;3;request 
whats the phone number;3;request 
what area is it;3;request 
thank you good bye;4;thankyou 
moderate restaurant south part of town;0;inform 
doesnt matter;0;inform 
phone number;3;request 
address phone number;3;request 
thank you good bye;4;thankyou 
moderately priced restaurant;0;inform 
moderate;0;inform 
any;0;inform 
serves british food;0;inform 
address;3;request 
whats the address;3;request 
phone number;3;request 
good bye;6;bye 
looking for spanish food in the center of town;0;inform 
center;0;inform 
yes spanish restaurant;2;affirm 
i dont care;0;inform 
cool whats the address;3;request 
how about the phone number;3;request 
thank you good bye;4;thankyou 
sil;5;null 
it doesnt matter;0;inform 
corsica food;0;inform 
corsica food;0;inform 
gastropub food;0;inform 
it doesnt matter;0;inform 
whats the address;3;request 
whats the phone number;3;request 
whats the address;3;request 
thank you good bye;4;thankyou 
sil;5;null 
doesnt matter;0;inform 
no;8;negate 
restaurant in central;0;inform 
yes;2;affirm 
unusual food;0;inform 
thai type food;0;inform 
thai type of food;0;inform 
thai food;0;inform 
yes;2;affirm 
no;8;negate 
thai food;0;inform 
address;3;request 
phone number;3;request 
thank you goodbye;4;thankyou 
danish food;0;inform 
chinese;0;inform 
food;0;inform 
dont care;0;inform 
moderately;0;inform 
phone number;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
cough;5;null 
the south part;0;inform 
um i dont know;0;inform 
um is that moderately priced;1;confirm 
i dont know;0;inform 
what type of food;3;request 
okay can i have the address;3;request 
okay thank you good bye;4;thankyou 
price range;3;request 
north;0;inform 
any;0;inform 
moderate;0;inform 
address;3;request 
postcode;3;request 
thank you goodbye;4;thankyou 
afghan food;0;inform 
center;0;inform 
afghan;0;inform 
turkish;0;inform 
turkish;0;inform 
no;8;negate 
dont care;0;inform 
i am looking for a restaurant serving afghan food;0;inform 
thank you good bye;4;thankyou 
im looking for a restaurant that serves gastropub food any price range;0;inform 
thats correct gastropub food;2;affirm 
any part of town;0;inform 
may i have the address please;3;request 
thank you good bye;4;thankyou 
sil;5;null 
east;0;inform 
east part;0;inform 
um i dont know;0;inform 
is it moderately priced;1;confirm 
moderately priced food;0;inform 
did you hang up on me;5;null 
anything else;7;reqalts 
i want to know the address and phone number;3;request 
thank you good bye;4;thankyou 
restaurant in the west part of town that serves airitran food;0;inform 
airitran;0;inform 
italian;0;inform 
i dont care;0;inform 
what is the phone number;3;request 
thank you good bye;4;thankyou 
im looking for traditional food;0;inform 
what about korean food;7;reqalts 
can i have the phone number;3;request 
can i have the phone number;3;request 
thank you good bye;4;thankyou 
i am looking for a cheap restaurant and it should be in the west part of town;0;inform 
uh i dont care;0;inform 
is there anything else;7;reqalts 
could i have the phone number please;3;request 
thank you good bye;4;thankyou 
i want a restaurant in the north part of town that serves vietnamese food;0;inform 
what about in the west area;7;reqalts 
phone number;3;request 
whats the phone number;3;request 
thank you good bye;4;thankyou 
im looking for a moderately priced restaurant in the north part of town;0;inform 
is there anything else;7;reqalts 
whats the address;3;request 
phone number;3;request 
what type of food do they serve;3;request 
thank you good bye;4;thankyou 
im looking for a unintelligible food;0;inform 
any;0;inform 
any;0;inform 
dont care;0;inform 
whats the address;3;request 
thank you;4;thankyou 
whats the post code;3;request 
thank you good bye;4;thankyou 
im looking for a moderately priced restaurant in the south part of town;0;inform 
i dont care;0;inform 
i dont care;0;inform 
sil;5;null 
okay what type of food do they serve;3;request 
may i have their phone number;3;request 
may i have its address;3;request 
thank you good bye;4;thankyou 
moderately priced;0;inform 
can you find a moderately priced restaurant;0;inform 
north part of town;0;inform 
no;8;negate 
moderately;0;inform 
id like a moderately price;0;inform 
yes;2;affirm 
unintelligible;5;null 
unintelligible;5;null 
where;3;request 
in what part of town;3;request 
what part of town;3;request 
how about the north part;7;reqalts 
no;8;negate 
can i find a moderately priced;0;inform 
restaurant;0;inform 
oh jesus christ start over;12;restart 
laughing;5;null 
is there anything else;7;reqalts 
and where is that located;3;request 
what part of town;3;request 
find something in the north part;0;inform 
no;8;negate 
thank you goodbye;4;thankyou 
laughing;5;null 
thank you goodbye;4;thankyou 
african food;0;inform 
moderate price;0;inform 
does it serve m african food;1;confirm 
is it moderate priced;1;confirm 
is it moderate;1;confirm 
spanish food;0;inform 
spanish food;0;inform 
moderate price;0;inform 
spanish food;0;inform 
no spanish;8;negate 
i dont care moderate price;0;inform 
moderate;0;inform 
moderate;0;inform 
is it moderate priced;1;confirm 
can i have the address;3;request 
phone number;3;request 
post code;3;request 
thank you goodbye;4;thankyou 
im looking for a cheap restaurant in the west part of town;0;inform 
good food;0;inform 
scottish;0;inform 
american;0;inform 
yes;2;affirm 
cheap;0;inform 
thank you bye;4;thankyou 
looking for a cheap restaurant in the west part of town;0;inform 
yes;2;affirm 
anything;0;inform 
yes;2;affirm 
anything else;7;reqalts 
uh can i get the address;3;request 
what type of food;3;request 
thank you good bye;4;thankyou 
restaurant moderate price;0;inform 
north;0;inform 
any;0;inform 
address;3;request 
phone number;3;request 
post code;3;request 
thank you;4;thankyou 
good bye;6;bye 
good bye;6;bye 
good bye;6;bye 
thank you;4;thankyou 
thank you;4;thankyou 
good bye;6;bye 
good bye;6;bye 
i need a cheap restaurant that serves indonesian food;0;inform 
yes;2;affirm 
how about indian;7;reqalts 
how about indian;7;reqalts 
whats the address;3;request 
thank you good bye;4;thankyou 
south;0;inform 
south;0;inform 
breathing;5;null 
inaudible;5;null 
indian;0;inform 
no;8;negate 
indian;0;inform 
south;0;inform 
indian food;0;inform 
address;3;request 
price range;3;request 
price range;3;request 
price range;3;request 
thank you goodbye;4;thankyou 
im looking for a cheap restaurant;0;inform 
that serves;5;null 
i dont care;0;inform 
moroccon;0;inform 
indian;0;inform 
and the address;3;request 
thank you good bye;4;thankyou 
cheap restaurants;0;inform 
noise;5;null 
british food;0;inform 
expensive;0;inform 
phone number;3;request 
phone number;3;request 
i know mia;5;null 
thank you good bye;4;thankyou 
sil;5;null 
international;0;inform 
food;0;inform 
north part of town;0;inform 
italian food;0;inform 
italian food;0;inform 
yes italian food;2;affirm 
address;3;request 
adress;5;null 
adress;5;null 
address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
sil;5;null 
im looking for a restaurant in the east part that serves creative food;0;inform 
how about a restaurant in the east part of town that serves indian food;7;reqalts 
what about a restaurant in the east part of town that serves indian type food;7;reqalts 
the address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
expensive food in the south of town;0;inform 
south;0;inform 
south;0;inform 
i dont care;0;inform 
what type of food;3;request 
what is the address and phone number;3;request 
thank you good bye;4;thankyou 
expensive restaurant;0;inform 
thai food;0;inform 
any;0;inform 
thai food;0;inform 
no;8;negate 
expensive;0;inform 
thai food;0;inform 
expensive restaurant thai food;0;inform 
address;3;request 
post code;3;request 
thank you good bye;4;thankyou 
creative food;0;inform 
north;0;inform 
creative;0;inform 
international food;0;inform 
creative food;0;inform 
center;0;inform 
no center;8;negate 
no;8;negate 
center town;0;inform 
yes;2;affirm 
thank you good bye;4;thankyou 
looking for cheap barbecue food;0;inform 
yes barbecue food;2;affirm 
yes;2;affirm 
how about european food;7;reqalts 
um;5;null 
is there;5;null 
right;2;affirm 
yes;2;affirm 
okay i dont care about price range;0;inform 
okay just regular ecuadorean food;5;null 
expensive european food;0;inform 
expensive;0;inform 
okay could you give me the address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
noise;5;null 
noise;5;null 
sil;5;null 
i dont care;0;inform 
venetian;0;inform 
venetian;0;inform 
ok what about indian;0;inform 
yes;2;affirm 
cheap;0;inform 
no;8;negate 
yes;2;affirm 
no;8;negate 
sil;5;null 
sil;5;null 
sil;5;null 
noise;5;null 
on the south part of town;0;inform 
unintelligible;5;null 
oh no and cheap;8;negate 
okay then any;0;inform 
location;3;request 
indian food;0;inform 
yes;2;affirm 
okay then any part of town;0;inform 
okay can i have the address;3;request 
can i have the address;3;request 
can i have the address;3;request 
thank you good bye;4;thankyou 
im looking for a cheap restaurant;0;inform 
part of town;3;request 
i dont care;0;inform 
town;5;null 
part of town;3;request 
type of food;3;request 
type of food do they serve;3;request 
what is the address;3;request 
what is the address;3;request 
what is the address;3;request 
what is the address;3;request 
thank you good bye;4;thankyou 
polynesian food;0;inform 
vietnamese;0;inform 
vietnam;0;inform 
food;0;inform 
no;8;negate 
viet;5;null 
vietnamese;0;inform 
vietnam;0;inform 
vietnamese;0;inform 
yes;2;affirm 
can i get the address;3;request 
does it serve vietnamese food;1;confirm 
can i have the address;3;request 
thank you good bye;4;thankyou 
barbecue food;0;inform 
in cheap restaurant;0;inform 
can you give me the address and phone number;3;request 
thank you good bye;4;thankyou 
id like a moderately priced restaurant in the west part of town;0;inform 
i dont care;0;inform 
could i have the address and phone number please;3;request 
and the phone number;3;request 
thank you goodbye;4;thankyou 
restaurant any area japanese food;0;inform 
yes;2;affirm 
japanese;0;inform 
sil;5;null 
sil;5;null 
japanese;0;inform 
japanese;0;inform 
yes;2;affirm 
japanese;0;inform 
unintelligible;5;null 
unintelligible;5;null 
unintelligible;5;null 
sil;5;null 
sil;5;null 
japanese;0;inform 
yes;2;affirm 
thank you good bye;4;thankyou 
thank you;4;thankyou 
thank you good bye;4;thankyou 
sil;5;null 
um i dont care i just want traditional food;0;inform 
yes;2;affirm 
how about french food;7;reqalts 
how about french;7;reqalts 
sil;5;null 
how about french;7;reqalts 
yes and in french please;2;affirm 
what is um the address and phone number;3;request 
thank you good bye;4;thankyou 
i want to find an expensive restaurant that serves swedish food;0;inform 
it doesnt matter;0;inform 
swedish;0;inform 
how about korean;7;reqalts 
how about korean food;7;reqalts 
do they serve korean food;1;confirm 
right;2;affirm 
right;2;affirm 
may i have the address and area;3;request 
what area;3;request 
thank you good bye;4;thankyou 
noise restaurant west part of town danish food;0;inform 
yes;2;affirm 
how about indian food;7;reqalts 
indian food;0;inform 
i would like the address;3;request 
can i have the address;3;request 
location;3;request 
i need the address;3;request 
where is it;3;request 
thank you good bye;4;thankyou 
i want a moderately priced restaurant in the north part of town;0;inform 
doesnt matter;0;inform 
correct;2;affirm 
can i have the address please;3;request 
and the postal code;3;request 
and whats the phone number;3;request 
sil;5;null 
thank you good bye;4;thankyou 
yea i would like korean food;0;inform 
any area;0;inform 
what kind of food does it serve;3;request 
can i get the address and zip code;3;request 
what is the phone number;3;request 
thank you good bye;4;thankyou 
im looking for an expensive restaurant in the south part of town;0;inform 
i dont care;0;inform 
expensive;0;inform 
may i have the phone number and address;3;request 
and the address;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant in the center part of town that serves unintelligible food;0;inform 
not korean unintelligible;0;inform 
not korean;0;inform 
uh;5;null 
what about unintelligible food restaurants;5;null 
thank you good bye;4;thankyou 
im looking for something expensive;0;inform 
doesnt matter;0;inform 
something serving swiss food;0;inform 
something serving swiss food;0;inform 
yes;2;affirm 
what about british food;7;reqalts 
im looking for a restaurant serving british food then;0;inform 
no;8;negate 
can i have its phone number;3;request 
breath thank you very much goodbye;4;thankyou 
moderately priced;0;inform 
east;0;inform 
east;0;inform 
dont;5;null 
dont care;0;inform 
moderate;0;inform 
address;3;request 
phone number;3;request 
what type of food do they serve;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant in the north part of town serving jamaican food;0;inform 
serving jamaican food;0;inform 
how about chinese food;7;reqalts 
uh chinese food;0;inform 
it doesnt matter;0;inform 
phone number;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
i want an expensive restaurant that serves sea food;0;inform 
could you repeat the restaurant name;3;request 
could you repeat the name;3;request 
what is the phone number;3;request 
what is the area;3;request 
thank you good bye;4;thankyou 
i need a restaurant in the west part of town;0;inform 
thai;0;inform 
yea;2;affirm 
okay whats the phone number;3;request 
and the address;3;request 
thank you good bye;4;thankyou 
thank you good bye;4;thankyou 
im looking for a restaurant serving romanian food;0;inform 
what about vietnamese food;7;reqalts 
what about vietnamese food;7;reqalts 
yes;2;affirm 
what about the address;3;request 
thank you good bye;4;thankyou 
id like a restaurant in the south part of town;0;inform 
scandinavian;0;inform 
how about chinese food;7;reqalts 
any price range is fine;0;inform 
can i have the address please;3;request 
thank you good bye;4;thankyou 
moderately pri;0;inform 
dont care;0;inform 
catalan;0;inform 
spanish;0;inform 
spanish;0;inform 
spanish food;0;inform 
repeat;10;repeat 
um yes;2;affirm 
spanish;0;inform 
spanish;0;inform 
yes;2;affirm 
yes;2;affirm 
catalan;0;inform 
what kind of food is that;3;request 
serves what;3;request 
noise;5;null 
addre;3;request 
phone number;3;request 
unintelligible;5;null 
post code;3;request 
thank you goodbye;4;thankyou 
im looking for a moderately priced restaurant and it should be in the north of town;0;inform 
i dont know;0;inform 
is there anything else;7;reqalts 
can i get the phone number;3;request 
thank you good bye;4;thankyou 
i need a moderately priced restaurant in the north of town;0;inform 
i dont care;0;inform 
phone number;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
im looking for something serves japanese food;0;inform 
and what price range is that or nevermind;3;request 
whats the phone number for that restaurant;3;request 
whats the post code;3;request 
thank you good bye;4;thankyou 
sil;5;null 
north;0;inform 
moderately priced;0;inform 
moderately priced food in the north part of town;0;inform 
is there anything else;7;reqalts 
what is their phone number;3;request 
thank you good bye;4;thankyou 
noise;5;null 
noise looking for an expensive restaurant;0;inform 
any;0;inform 
jamaican;0;inform 
european;0;inform 
whats the address and phone number;3;request 
noise;5;null 
whats the address;3;request 
noise;5;null 
whats the area;3;request 
noise;5;null 
noise;5;null 
noise what is the area;3;request 
whats the phone number;3;request 
noise;5;null 
noise;5;null 
noise;5;null 
noise;5;null 
thank you good bye;4;thankyou 
i want to find a moderately priced restaurant that serves canapes food;0;inform 
tv_noise it doesnt matter;0;inform 
sil;5;null 
sil;5;null 
does it serve canapes food noise;1;confirm 
tv_noise im looking for a restaurant in the moderately pri;0;inform 
range that serves cana;5;null 
does it serve canapes food;1;confirm 
how about indian food;7;reqalts 
noise are there any venues that serve indian type food;0;inform 
is there any restaurants that serve indian food;7;reqalts 
is it in the moderate price range;1;confirm 
right;2;affirm 
may i have the address and phone number;3;request 
sil;5;null 
sil;5;null 
sil;5;null 
may i have the phone number talking;3;request 
sil;5;null 
sil;5;null 
may i have the phone number;3;request 
sil;5;null 
sil;5;null 
may i have the phone number;3;request 
thank you goodbye;4;thankyou 
noise;5;null 
south part;0;inform 
any type;0;inform 
right;2;affirm 
moderate;0;inform 
type of food;3;request 
type of food;3;request 
address;3;request 
thank you good bye;4;thankyou 
restaurant south part of town english food;0;inform 
yes;2;affirm 
english food;0;inform 
italian food;0;inform 
italian food;0;inform 
any;0;inform 
phone number and post code;3;request 
thank you good bye;4;thankyou 
im looking for an expensive restaurant in the south part of town;0;inform 
any kind of food;0;inform 
may i have the phone number please;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant in the south part of town;0;inform 
yea;2;affirm 
indian;0;inform 
okay i want indian;0;inform 
okay does it serve indian food;1;confirm 
okay whats the phone number;3;request 
um thank you good bye;4;thankyou 
thank you good bye;4;thankyou 
moderately priced restaurant;0;inform 
welsh food;0;inform 
sil;5;null 
how about european food;7;reqalts 
how about european food;7;reqalts 
sil;5;null 
address and post code;3;request 
post code;3;request 
thank you good bye;4;thankyou 
hello and welcome to the cambridge;9;hello 
any part;0;inform 
i dont care about the price range;0;inform 
uh world food;0;inform 
how about mediterranean food;7;reqalts 
mediterranean food;0;inform 
is there anything else;7;reqalts 
could i have the address;3;request 
thank you good bye;4;thankyou 
barbecue;0;inform 
noise;5;null 
italian;0;inform 
no;8;negate 
no;8;negate 
italian food;0;inform 
any price range;0;inform 
no;8;negate 
no;8;negate 
phone number;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
im looking for a cheap restaurant that serves vietnamese food;0;inform 
what is the address;3;request 
and the post code;3;request 
thank you good bye;4;thankyou 
hi looking for a moderately priced restaurant;9;hello 
west part of town;0;inform 
noise;5;null 
is there anything else;7;reqalts 
what is the address;3;request 
what is the phone number;3;request 
thank you good bye;4;thankyou 
expensive restaurant scottish food;0;inform 
british expensive;0;inform 
yeah;2;affirm 
doesnt matter;0;inform 
sil;5;null 
expe;5;null 
sil;5;null 
sil;5;null 
sil;5;null 
phone number;3;request 
phone number;3;request 
price range;3;request 
thank you goodbye;4;thankyou 
noise;5;null 
cheap restaurant;0;inform 
any;0;inform 
hungarian;0;inform 
european;0;inform 
address;3;request 
address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
whats the;5;null 
